Item_identifier,item_weight,Item_fat_content,Item_visibility,Item_type,Item_mpr,Outlet_identifier,Outlet_establishment_year,Outlet_size,Outlet_location_type,Outlet_type,item_outlet_sales
FDZ58,17.85000,"Low Fat",0.052257982000,"Snack Foods",121.807200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2450.1440000
FDZ58,17.85000,"Low Fat",0.052389407000,"Snack Foods",120.907200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2817.6656000
FDZ58,17.85000,"Low Fat",0.052471995000,"Snack Foods",123.707200000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2450.1440000
FDZ59,6.63000,reg,0.174110803000,"Baking Goods",166.850000000000,OUT010,1998,High,"Tier 3","Grocery Store",499.3500000
FDZ59,6.63000,Regular,0.103935018000,"Baking Goods",166.850000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",5326.4000000
FDZ59,6.63000,Regular,0.104183308000,"Baking Goods",166.150000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3828.3500000
FDZ59,6.63000,Regular,0.104445322000,"Baking Goods",167.250000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1830.9500000
FDZ60,20.50000,"Low Fat",0.119339241000,"Baking Goods",106.059600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",970.7364000
FDZ60,20.50000,"Low Fat",0.119547387000,"Baking Goods",108.959600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",539.2980000
FDZ60,20.50000,"Low Fat",0.119848041000,"Baking Goods",109.459600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",431.4384000
NCA06,20.50000,"Low Fat",0.000000000000,Household,37.119000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",842.2370000
NCA06,20.50000,"Low Fat",0.143164371000,Household,34.919000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",73.2380000
NCA06,20.50000,"Low Fat",0.143283608000,Household,37.919000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",183.0950000
NCA06,20.50000,"Low Fat",0.143506376000,Household,34.719000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",768.9990000
NCA06,20.50000,"Low Fat",0.143574191000,Household,37.219000000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",476.0470000
NCA06,20.50000,"Low Fat",0.144094079000,Household,34.819000000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",1061.9510000
NCA18,10.10000,"Low Fat",0.056030907000,Household,115.149200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1737.7380000
NCA18,10.10000,"Low Fat",0.056077574000,Household,117.849200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1621.8888000
NCA18,10.10000,"Low Fat",0.056191301000,Household,115.749200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",579.2460000
NCA18,10.10000,"Low Fat",0.093862362000,Household,115.949200000000,OUT010,1998,High,"Tier 3","Grocery Store",231.6984000
NCA29,10.50000,LF,0.045655118000,Household,169.810600000000,OUT010,1998,High,"Tier 3","Grocery Store",171.1106000
NCA29,10.50000,"Low Fat",0.027253711000,Household,170.910600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3251.1014000
NCA29,10.50000,"Low Fat",0.027271252000,Household,171.610600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2566.6590000
NCA29,10.50000,"Low Fat",0.027276410000,Household,171.310600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3593.3226000
NCA29,10.50000,"Low Fat",0.027430696000,Household,171.110600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",3593.3226000
NCA30,19.00000,"Low Fat",0.000000000000,Household,189.187200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",567.2616000
NCA30,19.00000,"Low Fat",0.129226104000,Household,190.587200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1890.8720000
NCA30,19.00000,"Low Fat",0.129309277000,Household,188.887200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",3592.6568000
NCA30,19.00000,"low fat",0.129534812000,Household,190.187200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",5105.3544000
NCA30,19.00000,"Low Fat",0.216478153000,Household,190.187200000000,OUT010,1998,Small,"Tier 3","Grocery Store",567.2616000
NCA42,6.96500,"Low Fat",0.000000000000,Household,159.460400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3169.2080000
NCA42,6.96500,"Low Fat",0.028710065000,Household,158.160400000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2693.8268000
NCA42,6.96500,"Low Fat",0.047784475000,Household,158.860400000000,OUT010,1998,High,"Tier 3","Grocery Store",316.9208000
NCA54,16.50000,"Low Fat",0.036611104000,Household,180.931800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3247.7724000
NCA54,16.50000,"Low Fat",0.036641597000,Household,178.731800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1263.0226000
NCA54,16.50000,"Low Fat",0.036715907000,Household,180.031800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3969.4996000
NCA54,16.50000,"Low Fat",0.061330521000,Household,178.731800000000,OUT010,1998,High,"Tier 3","Grocery Store",360.8636000
NCB07,19.20000,"Low Fat",0.077628053000,Household,197.611000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3142.5760000
NCB07,19.20000,"Low Fat",0.129731747000,Household,196.211000000000,OUT010,1998,Medium,"Tier 3","Grocery Store",589.2330000
NCB18,19.60000,LF,0.041374909000,Household,89.251400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1416.8224000
NCB18,19.60000,"Low Fat",0.041256807000,Household,88.851400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2125.2336000
NCB18,19.60000,"Low Fat",0.041283361000,Household,87.051400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2125.2336000
NCB18,19.60000,"Low Fat",0.041291169000,Household,86.951400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1416.8224000
NCB18,19.60000,"Low Fat",0.041355366000,Household,88.751400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2656.5420000
NCB18,19.60000,"Low Fat",0.041459372000,Household,89.651400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1239.7196000
NCB18,19.60000,"Low Fat",0.069112952000,Household,90.151400000000,OUT010,1998,High,"Tier 3","Grocery Store",442.7570000
NCB19,6.52500,LF,0.090278634000,Household,86.788200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1975.4286000
NCB19,6.52500,"Low Fat",0.090295708000,Household,84.688200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",601.2174000
NCB19,6.52500,"Low Fat",0.090436094000,Household,85.088200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2233.0932000
NCB19,6.52500,"Low Fat",0.090806457000,Household,86.488200000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1631.8758000
NCB30,14.60000,"Low Fat",0.025698134000,Household,196.508400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1587.2672000
NCB30,14.60000,"Low Fat",0.025702994000,Household,199.908400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2380.9008000
NCB30,14.60000,"Low Fat",0.025742955000,Household,197.108400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",4761.8016000
NCB30,14.60000,"Low Fat",0.025755120000,Household,199.608400000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",3769.7596000
NCB30,14.60000,"Low Fat",0.043021542000,Household,196.908400000000,OUT010,1998,Small,"Tier 3","Grocery Store",595.2252000
NCB31,6.23500,"Low Fat",0.118651919000,Household,263.991000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4207.8560000
NCB31,6.23500,"Low Fat",0.118674359000,Household,261.691000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3155.8920000
NCB31,6.23500,"Low Fat",0.118858866000,Household,263.291000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3418.8830000
NCB31,6.23500,"Low Fat",0.118915034000,Household,264.791000000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2103.9280000
NCB31,6.23500,"Low Fat",0.119157788000,Household,263.791000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2103.9280000
NCB31,6.23500,"Low Fat",0.119345629000,Household,261.991000000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2366.9190000
NCB43,20.20000,"Low Fat",0.000000000000,Household,187.189800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2993.4368000
NCB43,20.20000,"Low Fat",0.099893424000,Household,187.689800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",3928.8858000
NCB43,20.20000,"Low Fat",0.100114941000,Household,188.389800000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3554.7062000
NCB43,20.20000,"Low Fat",0.100319317000,Household,188.689800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3367.6164000
NCB43,20.20000,"Low Fat",0.100477461000,Household,187.789800000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2245.0776000
NCB55,15.70000,"Low Fat",0.160529322000,Household,59.256200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",296.2810000
NCB55,15.70000,"Low Fat",0.160663021000,Household,59.456200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",829.5868000
NCB55,15.70000,"Low Fat",0.160988850000,Household,57.856200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",651.8182000
NCB55,15.70000,"Low Fat",0.161317495000,Household,57.556200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",829.5868000
NCC06,19.00000,"Low Fat",0.026963909000,Household,129.833600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3451.5072000
NCC06,19.00000,"Low Fat",0.026986367000,Household,127.133600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2812.3392000
NCC06,19.00000,"Low Fat",0.027028323000,Household,127.033600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3962.8416000
NCC06,19.00000,"Low Fat",0.027139013000,Household,127.333600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2940.1728000
NCC07,19.60000,"Low Fat",0.023931217000,Household,103.196400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",736.3748000
NCC07,19.60000,"Low Fat",0.023946620000,Household,106.996400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1788.3388000
NCC07,19.60000,"Low Fat",0.023951149000,Household,105.696400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1577.9460000
NCC07,19.60000,"Low Fat",0.023988387000,Household,104.596400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1262.3568000
NCC07,19.60000,"Low Fat",0.023999722000,Household,104.096400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",525.9820000
NCC18,19.10000,LF,0.177545624000,Household,172.442200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3621.2862000
NCC18,19.10000,"Low Fat",0.177236497000,Household,172.342200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2586.6330000
NCC18,19.10000,"Low Fat",0.177270016000,Household,174.042200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1724.4220000
NCC18,19.10000,"Low Fat",0.177629525000,Household,173.942200000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",2414.1908000
NCC18,19.10000,"Low Fat",0.177992139000,Household,173.142200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2931.5174000
NCC18,19.10000,"Low Fat",0.178272728000,Household,172.442200000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",1551.9798000
NCC18,19.10000,"Low Fat",0.296713665000,Household,171.842200000000,OUT010,1998,Medium,"Tier 3","Grocery Store",1034.6532000
NCC19,6.57000,"Low Fat",0.096799953000,Household,192.382000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",4247.8040000
NCC19,6.57000,"Low Fat",0.096862255000,Household,193.982000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2316.9840000
NCC19,6.57000,"Low Fat",0.096880574000,Household,191.482000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",5020.1320000
NCC30,16.60000,"Low Fat",0.027556247000,Household,176.634400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1962.7784000
NCC30,16.60000,"Low Fat",0.027573983000,Household,176.634400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2676.5160000
NCC30,16.60000,"Low Fat",0.027579198000,Household,178.734400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1605.9096000
NCC30,16.60000,"Low Fat",0.027622076000,Household,177.634400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2676.5160000
NCC30,16.60000,"Low Fat",0.046161923000,Household,176.634400000000,OUT010,1998,High,"Tier 3","Grocery Store",356.8688000
NCC31,8.02000,LF,0.033259081000,Household,154.297200000000,OUT010,1998,High,"Tier 3","Grocery Store",1090.5804000
NCC31,8.02000,"Low Fat",0.000000000000,Household,157.797200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1713.7692000
NCC31,8.02000,"Low Fat",0.019866705000,Household,154.597200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1402.1748000
NCC31,8.02000,"Low Fat",0.019901356000,Household,157.597200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3427.5384000
NCC43,7.39000,"low fat",0.092705683000,Household,251.906600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",4267.1122000
NCC43,7.39000,"Low Fat",0.092782895000,Household,252.606600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2259.0594000
NCC43,7.39000,"Low Fat",0.092927148000,Household,249.506600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",4267.1122000
NCC43,7.39000,"Low Fat",0.093160853000,Household,251.306600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1004.0264000
NCC43,7.39000,"Low Fat",0.093307713000,Household,250.906600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1506.0396000
NCC55,10.69500,"Low Fat",0.063751080000,Household,36.784800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",782.9808000
NCC55,10.69500,"Low Fat",0.064022881000,Household,36.084800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",372.8480000
NCD06,13.00000,"low fat",0.099242622000,Household,46.306000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",699.0900000
NCD06,13.00000,"Low Fat",0.099325278000,Household,45.406000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",605.8780000
NCD06,13.00000,"Low Fat",0.099479703000,Household,44.906000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",652.4840000
NCD06,13.00000,"Low Fat",0.099729888000,Household,46.306000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",559.2720000
NCD06,13.00000,"Low Fat",0.099887103000,Household,45.906000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",838.9080000
NCD07,9.10000,LF,0.000000000000,Household,115.451800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2390.8878000
NCD07,9.10000,"Low Fat",0.000000000000,Household,114.451800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1593.9252000
NCD07,9.10000,"Low Fat",0.055382616000,Household,115.051800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",683.1108000
NCD07,9.10000,"Low Fat",0.055514919000,Household,112.551800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",341.5554000
NCD18,16.00000,"Low Fat",0.000000000000,Household,228.866800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1612.5676000
NCD18,16.00000,"Low Fat",0.072608647000,Household,228.366800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",5298.4364000
NCD18,16.00000,"Low Fat",0.072655379000,Household,229.866800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",4837.7028000
NCD18,16.00000,"Low Fat",0.072965144000,Household,231.366800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",4607.3360000
NCD18,16.00000,"Low Fat",0.073080167000,Household,228.466800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2534.0348000
NCD19,8.93000,LF,0.000000000000,Household,53.261400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",552.6140000
NCD19,8.93000,"Low Fat",0.000000000000,Household,53.861400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",994.7052000
NCD19,8.93000,"Low Fat",0.013179388000,Household,55.161400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",939.4438000
NCD19,8.93000,"Low Fat",0.013253936000,Household,56.461400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",828.9210000
NCD19,8.93000,"Low Fat",0.022059594000,Household,56.061400000000,OUT010,1998,Medium,"Tier 3","Grocery Store",276.3070000
NCD30,19.70000,"Low Fat",0.026826919000,Household,98.772600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1859.5794000
NCD30,19.70000,"Low Fat",0.026903714000,Household,96.072600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1272.3438000
NCD31,12.10000,LF,0.015497337000,Household,165.552600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3453.5046000
NCD31,12.10000,LF,0.015521768000,Household,165.852600000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",3124.5994000
NCD31,12.10000,"Low Fat",0.015458460000,Household,166.052600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3617.9572000
NCD31,12.10000,"Low Fat",0.025834128000,Household,165.152600000000,OUT010,1998,Medium,"Tier 3","Grocery Store",164.4526000
NCD43,8.85000,"Low Fat",0.016006626000,Household,105.696400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",210.3928000
NCD43,8.85000,"Low Fat",0.016052446000,Household,106.796400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1367.5532000
NCD43,8.85000,"Low Fat",0.026814124000,Household,103.796400000000,OUT010,1998,High,"Tier 3","Grocery Store",210.3928000
NCD54,21.10000,"Low Fat",0.028984804000,Household,146.178600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3034.0506000
NCD54,21.10000,"Low Fat",0.029003459000,Household,143.478600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2311.6576000
NCD54,21.10000,"Low Fat",0.029008944000,Household,143.378600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",866.8716000
NCD54,21.10000,"low fat",0.029054046000,Household,144.678600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2889.5720000
NCD54,21.10000,"Low Fat",0.029173031000,Household,145.778600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1444.7860000
NCD55,14.00000,"Low Fat",0.024369007000,Household,40.245400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",922.7988000
NCD55,14.00000,"Low Fat",0.024468806000,Household,41.145400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",503.3448000
NCD55,14.00000,"Low Fat",0.040725405000,Household,43.445400000000,OUT010,1998,Medium,"Tier 3","Grocery Store",41.9454000
NCE06,5.82500,LF,0.091467933000,Household,159.789400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1294.3152000
NCE06,5.82500,LF,0.153127523000,Household,162.489400000000,OUT010,1998,Small,"Tier 3","Grocery Store",323.5788000
NCE06,5.82500,"Low Fat",0.091857904000,Household,160.789400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1617.8940000
NCE07,8.18000,"Low Fat",0.000000000000,Household,140.515400000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1701.7848000
NCE07,8.18000,"low fat",0.013127548000,Household,142.015400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1985.4156000
NCE07,8.18000,"Low Fat",0.013130031000,Household,142.615400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",709.0770000
NCE07,8.18000,"Low Fat",0.013183517000,Household,143.115400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1843.6002000
NCE07,8.18000,"Low Fat",0.013204300000,Household,143.815400000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2694.4926000
NCE07,8.18000,"Low Fat",0.021976980000,Household,140.615400000000,OUT010,1998,Small,"Tier 3","Grocery Store",425.4462000
NCE18,10.00000,"Low Fat",0.021407511000,Household,248.175000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3495.4500000
NCE18,10.00000,"Low Fat",0.021421289000,Household,248.375000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",7240.5750000
NCE18,10.00000,"Low Fat",0.021425341000,Household,250.175000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2996.1000000
NCE18,10.00000,"Low Fat",0.021468792000,Household,251.675000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",4244.4750000
NCE18,10.00000,"Low Fat",0.021512619000,Household,247.775000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3745.1250000
NCE19,8.97000,"Low Fat",0.092937216000,Household,54.695600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",764.3384000
NCE19,8.97000,"Low Fat",0.092997032000,Household,55.295600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",873.5296000
NCE19,8.97000,"Low Fat",0.093014620000,Household,52.795600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1037.3164000
NCE19,8.97000,"Low Fat",0.093159233000,Household,55.795600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1037.3164000
NCE19,8.97000,"Low Fat",0.093203257000,Household,52.795600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1037.3164000
NCE30,16.00000,"Low Fat",0.000000000000,Household,210.490200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3610.6334000
NCE30,16.00000,"Low Fat",0.099053537000,Household,212.690200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",637.1706000
